tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
196627	Corynebacterium glutamicum ATCC 13032	1020515	0	live	CGL_RS12825	CGL_RS12825, NCgl2480	acetyl-CoA hydrolase/transferase family protein	acetyl-CoA hydrolase/transferase family protein			NC_003450.3	2729376	2730884	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020511	0	live	sucD	CGL_RS12790, NCgl2476	succinate--CoA ligase subunit alpha	succinate--CoA ligase subunit alpha			NC_003450.3	2724476	2725360	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020493	0	live	CGL_RS12660	CGL_RS12660, NCgl2458	LGFP repeat-containing protein	LGFP repeat-containing protein			NC_003450.3	2693300	2694922	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020486	0	live	CGL_RS12615	CGL_RS12615, NCgl2451	phosphosulfolactate synthase	phosphosulfolactate synthase			NC_003450.3	2686316	2687152	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020485	0	live	CGL_RS12610	CGL_RS12610, NCgl2450	MmgE/PrpD family protein	MmgE/PrpD family protein			NC_003450.3	2684920	2686293	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020483	0	live	CGL_RS12600	CGL_RS12600, NCgl2448	pyridoxamine 5'-phosphate oxidase family protein	pyridoxamine 5'-phosphate oxidase family protein			NC_003450.3	2683129	2683542	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020482	0	live	CGL_RS12595	CGL_RS12595, NCgl2447	fructosamine kinase family protein	fructosamine kinase family protein			NC_003450.3	2682377	2683126	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020474	0	live	CGL_RS12550	CGL_RS12550, NCgl2439	ferritin	ferritin			NC_003450.3	2674805	2675293	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020463	0	live	CGL_RS12500	CGL_RS12500, NCgl2428	DUF2017 domain-containing protein	DUF2017 domain-containing protein			NC_003450.3	2662329	2662868	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020462	0	live	CGL_RS12495	CGL_RS12495, NCgl2427	P1 family peptidase	P1 family peptidase			NC_003450.3	2661415	2662329	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020446	0	live	CGL_RS12420	CGL_RS12420, NCgl2413	DUF3817 domain-containing protein	DUF3817 domain-containing protein			NC_003450.3	2650987	2651343	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020444	0	live	CGL_RS12405	CGL_RS12405, NCgl2411	M23 family metallopeptidase	M23 family metallopeptidase			NC_003450.3	2649593	2650168	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020442	0	live	CGL_RS12390	CGL_RS12390, NCgl2409	type I polyketide synthase	type I polyketide synthase			NC_003450.3	2638647	2647637	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020435	0	live	CGL_RS12355	CGL_RS12355, NCgl2402	DUF3618 domain-containing protein	DUF3618 domain-containing protein			NC_003450.3	2633144	2633419	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020433	0	live	CGL_RS12345	CGL_RS12345, NCgl2400	HNH endonuclease signature motif containing protein	HNH endonuclease signature motif containing protein			NC_003450.3	2631304	2632470	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020432	0	live	CGL_RS12340	CGL_RS12340, NCgl2399	gluconokinase	gluconokinase			NC_003450.3	2630637	2631140	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020419	0	live	orn	CGL_RS12260, NCgl2386	oligoribonuclease	oligoribonuclease			NC_003450.3	2618883	2619542	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020417	0	live	CGL_RS12250	CGL_RS12250, NCgl2384	hydroxypyruvate isomerase family protein	hydroxypyruvate isomerase family protein			NC_003450.3	2617247	2617999	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020404	0	live	CGL_RS12170	CGL_RS12170, NCgl2371	alkaline phosphatase	alkaline phosphatase			NC_003450.3	2601462	2602883	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020403	0	live	CGL_RS12160	CGL_RS12160, NCgl2370	cytochrome c oxidase assembly protein	cytochrome c oxidase assembly protein			NC_003450.3	2598660	2600813	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020395	0	live	CGL_RS12120	CGL_RS12120, NCgl2362	globin	globin			NC_003450.3	2592403	2592798	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020392	0	live	CGL_RS12105	CGL_RS12105, NCgl2359	TetR/AcrR family transcriptional regulator	TetR/AcrR family transcriptional regulator			NC_003450.3	2589566	2590306	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020391	0	live	CGL_RS12100	CGL_RS12100, NCgl2358	SDR family oxidoreductase	SDR family oxidoreductase			NC_003450.3	2588723	2589433	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020390	0	live	CGL_RS12095	CGL_RS12095, NCgl2357	DedA family protein	DedA family protein			NC_003450.3	2587977	2588726	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020389	0	live	CGL_RS12090	CGL_RS12090, NCgl2356	HNH endonuclease signature motif containing protein	HNH endonuclease signature motif containing protein			NC_003450.3	2586214	2587767	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020388	0	live	CGL_RS12085	CGL_RS12085, NCgl2355	aspartate aminotransferase family protein	aspartate aminotransferase family protein			NC_003450.3	2584560	2585930	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020387	0	live	CGL_RS12080	CGL_RS12080, NCgl2354	FAD/NAD(P)-binding domain-containing protein	FAD/NAD(P)-binding domain-containing protein			NC_003450.3	2582565	2584508	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020386	0	live	CGL_RS12075	CGL_RS12075, NCgl2353	TIGR04028 family ABC transporter substrate-binding protein	TIGR04028 family ABC transporter substrate-binding protein			NC_003450.3	2580709	2582418	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020365	0	live	CGL_RS11980	CGL_RS11980, NCgl2332	RDD family protein	RDD family protein			NC_003450.3	2560132	2560590	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020364	0	live	CGL_RS11975	CGL_RS11975, NCgl2331	serine hydrolase	serine hydrolase			NC_003450.3	2559107	2560135	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020360	0	live	CGL_RS11950	CGL_RS11950, NCgl2327	ATP-dependent Clp protease proteolytic subunit	ATP-dependent Clp protease proteolytic subunit			NC_003450.3	2555315	2555941	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020356	0	live	CGL_RS11930	CGL_RS11930, NCgl2323	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase			NC_003450.3	2548869	2549699	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020354	0	live	benB	CGL_RS11920, NCgl2321	benzoate 1,2-dioxygenase small subunit	benzoate 1,2-dioxygenase small subunit			NC_003450.3	2546828	2547322	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020353	0	live	benA	CGL_RS11915, NCgl2320	benzoate 1,2-dioxygenase large subunit	benzoate 1,2-dioxygenase large subunit			NC_003450.3	2545295	2546788	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020350	0	live	catC	CGL_RS11900, NCgl2317	muconolactone Delta-isomerase	muconolactone Delta-isomerase			NC_003450.3	2542510	2542803	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020348	0	live	pcaH	CGL_RS11890, NCgl2315	protocatechuate 3,4-dioxygenase subunit beta	protocatechuate 3,4-dioxygenase subunit beta			NC_003450.3	2540333	2541025	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020347	0	live	pcaG	CGL_RS11885, NCgl2314	protocatechuate 3,4-dioxygenase subunit alpha	protocatechuate 3,4-dioxygenase subunit alpha			NC_003450.3	2539707	2540321	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020344	0	live	CGL_RS11870	CGL_RS11870, NCgl2311	LuxR family transcriptional regulator	LuxR family transcriptional regulator			NC_003450.3	2536197	2538260	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020342	0	live	CGL_RS11860	CGL_RS11860, NCgl2309	acetyl-CoA C-acetyltransferase	acetyl-CoA C-acetyltransferase			NC_003450.3	2534202	2535428	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020339	0	live	CGL_RS11845	CGL_RS11845, NCgl2306	CoA transferase subunit B	CoA transferase subunit B			NC_003450.3	2531967	2532602	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020336	0	live	CGL_RS11830	CGL_RS11830, NCgl2303	AEC family transporter	AEC family transporter			NC_003450.3	2528549	2529481	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020331	0	live	CGL_RS11805	CGL_RS11805, NCgl2298	TetR/AcrR family transcriptional regulator	TetR/AcrR family transcriptional regulator			NC_003450.3	2523562	2524341	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020327	0	live	CGL_RS11785	CGL_RS11785, NCgl2294	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein			NC_003450.3	2518396	2519973	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020324	0	live	CGL_RS11770	CGL_RS11770, NCgl2291	DUF4233 domain-containing protein	DUF4233 domain-containing protein			NC_003450.3	2513690	2514115	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020320	0	live	ndk	CGL_RS11750, NCgl2287	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase			NC_003450.3	2511947	2512357	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020313	0	live	rplU	CGL_RS11715, NCgl2280	50S ribosomal protein L21	50S ribosomal protein L21			NC_003450.3	2504298	2504603	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020308	0	live	obgE	CGL_RS11685, NCgl2275	GTPase ObgE	GTPase ObgE			NC_003450.3	2498007	2499512	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020299	0	live	CGL_RS11640	CGL_RS11640, NCgl2266	ComEA family DNA-binding protein	ComEA family DNA-binding protein			NC_003450.3	2489571	2490224	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020281	0	live	aceA	CGL_RS11550, NCgl2248	isocitrate lyase	isocitrate lyase			NC_003450.3	2470741	2472039	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020278	0	live	CGL_RS11535	CGL_RS11535, NCgl2245	bile acid:sodium symporter family protein	bile acid:sodium symporter family protein			NC_003450.3	2466036	2467010	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020271	0	live	CGL_RS11500	CGL_RS11500, NCgl2238	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein			NC_003450.3	2457864	2459375	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020269	0	live	CGL_RS11490	CGL_RS11490, NCgl2236	TRAP transporter permease	TRAP transporter permease			NC_003450.3	2455718	2457067	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020266	0	live	CGL_RS11475	CGL_RS11475, NCgl2233	FAD-binding and (Fe-S)-binding domain-containing protein	FAD-binding and (Fe-S)-binding domain-containing protein			NC_003450.3	2451792	2454638	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020265	0	live	CGL_RS11470	CGL_RS11470, NCgl2232	AEC family transporter	AEC family transporter			NC_003450.3	2450857	2451786	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020261	0	live	brnQ	CGL_RS11450, NCgl2228	branched-chain amino acid transport system II carrier protein	branched-chain amino acid transport system II carrier protein			NC_003450.3	2445717	2446997	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020258	0	live	CGL_RS11435	CGL_RS11435, NCgl2225	DUF3558 domain-containing protein	DUF3558 domain-containing protein			NC_003450.3	2443354	2443920	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020255	0	live	CGL_RS11420	CGL_RS11420, NCgl2222	trehalose synthase	trehalose synthase			NC_003450.3	2439907	2440998	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020253	0	live	CGL_RS11410	CGL_RS11410, NCgl2220	carboxylesterase/lipase family protein	carboxylesterase/lipase family protein			NC_003450.3	2436872	2438053	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020252	0	live	CGL_RS11405	CGL_RS11405, NCgl2219	M3 family metallopeptidase	M3 family metallopeptidase			NC_003450.3	2434803	2436839	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020249	0	live	CGL_RS11385	CGL_RS11385, NCgl2216	long-chain fatty acid--CoA ligase	long-chain fatty acid--CoA ligase			NC_003450.3	2428182	2430029	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020243	0	live	dnaJ	CGL_RS11355, NCgl2210	molecular chaperone DnaJ	molecular chaperone DnaJ			NC_003450.3	2422698	2423846	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020242	0	live	CGL_RS11350	CGL_RS11350, NCgl2209	16S rRNA (uracil(1498)-N(3))-methyltransferase	16S rRNA (uracil(1498)-N(3))-methyltransferase			NC_003450.3	2421973	2422698	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020239	0	live	CGL_RS11335	CGL_RS11335, NCgl2206	hemolysin family protein	hemolysin family protein			NC_003450.3	2418988	2420310	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020236	0	live	CGL_RS11320	CGL_RS11320, NCgl2203	isoprenyl transferase	isoprenyl transferase			NC_003450.3	2416369	2417100	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020235	0	live	CGL_RS11315	CGL_RS11315, NCgl2202	VIT1/CCC1 transporter family protein	VIT1/CCC1 transporter family protein			NC_003450.3	2415296	2416369	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020234	0	live	CGL_RS11310	CGL_RS11310, NCgl2201	HNH endonuclease signature motif containing protein	HNH endonuclease signature motif containing protein			NC_003450.3	2413569	2415122	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020226	0	live	CGL_RS11270	CGL_RS11270, NCgl2193	deoxyguanosinetriphosphate triphosphohydrolase	deoxyguanosinetriphosphate triphosphohydrolase			NC_003450.3	2404985	2406259	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020222	0	live	CGL_RS11250	CGL_RS11250, NCgl2189	ribonuclease	ribonuclease			NC_003450.3	2401344	2401838	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020221	0	live	dnaG	CGL_RS11245, NCgl2188	DNA primase	DNA primase			NC_003450.3	2399403	2401304	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020219	0	live	CGL_RS11235	CGL_RS11235, NCgl2186	glycoside hydrolase family 15 protein	glycoside hydrolase family 15 protein			NC_003450.3	2397265	2399103	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020218	0	live	CGL_RS11220	CGL_RS11220, NCgl2185	alkaline phosphatase	alkaline phosphatase			NC_003450.3	2395217	2396767	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020212	0	live	CGL_RS11185	CGL_RS11185, NCgl2179	DUF4274 domain-containing protein	DUF4274 domain-containing protein			NC_003450.3	2392073	2392531	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020202	0	live	CGL_RS11140	CGL_RS11140, NCgl2169	ABC transporter permease	ABC transporter permease			NC_003450.3	2383620	2384510	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020198	0	live	CGL_RS11125	CGL_RS11125, NCgl2165	DUF3052 domain-containing protein	DUF3052 domain-containing protein			NC_003450.3	2378882	2379313	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020191	0	live	CGL_RS11095	CGL_RS11095, NCgl2158	HAD family hydrolase	HAD family hydrolase			NC_003450.3	2374545	2375201	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020189	0	live	CGL_RS11085	CGL_RS11085, NCgl2156	zinc ribbon domain-containing protein	zinc ribbon domain-containing protein			NC_003450.3	2372571	2373290	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020188	0	live	CGL_RS11080	CGL_RS11080, NCgl2155	bifunctional RNase H/acid phosphatase	bifunctional RNase H/acid phosphatase			NC_003450.3	2371410	2372558	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020182	0	live	CGL_RS11050	CGL_RS11050, NCgl2149	DUF2786 domain-containing protein	DUF2786 domain-containing protein			NC_003450.3	2364353	2365459	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020181	0	live	CGL_RS11045	CGL_RS11045, NCgl2148	glutamine synthetase family protein	glutamine synthetase family protein			NC_003450.3	2362816	2364156	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020179	0	live	CGL_RS11035	CGL_RS11035, NCgl2146	heme oxygenase (biliverdin-producing)	heme oxygenase (biliverdin-producing)			NC_003450.3	2358770	2359417	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020170	0	live	CGL_RS11000	CGL_RS11000, NCgl2137	LLM class oxidoreductase	LLM class oxidoreductase			NC_003450.3	2351924	2352832	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020169	0	live	CGL_RS10995	CGL_RS10995, NCgl2136	NUDIX domain-containing protein	NUDIX domain-containing protein			NC_003450.3	2351308	2351844	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020168	0	live	CGL_RS10990	CGL_RS10990, NCgl2135	cupin domain-containing protein	cupin domain-containing protein			NC_003450.3	2350910	2351311	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020161	0	live	CGL_RS10965	CGL_RS10965, NCgl2129	DUF4191 domain-containing protein	DUF4191 domain-containing protein			NC_003450.3	2343480	2344262	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020159	0	live	lipB	CGL_RS10955, NCgl2127	lipoyl(octanoyl) transferase LipB	lipoyl(octanoyl) transferase LipB			NC_003450.3	2341413	2342168	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020158	0	live	sucB	CGL_RS10950, NCgl2126	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase			NC_003450.3	2339270	2341297	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020153	0	live	CGL_RS10925	CGL_RS10925, NCgl2121	adenosylcobinamide-GDP ribazoletransferase	adenosylcobinamide-GDP ribazoletransferase			NC_003450.3	2333616	2334539	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020149	0	live	CGL_RS10905	CGL_RS10905, NCgl2117	iron-sulfur cluster assembly accessory protein	iron-sulfur cluster assembly accessory protein			NC_003450.3	2330584	2330928	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020147	0	live	CGL_RS10895	CGL_RS10895, NCgl2115	cytochrome c oxidase subunit II	cytochrome c oxidase subunit II			NC_003450.3	2326919	2327998	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020142	0	live	CGL_RS10875	CGL_RS10875, NCgl2110	ubiquinol-cytochrome c reductase iron-sulfur subunit	ubiquinol-cytochrome c reductase iron-sulfur subunit			NC_003450.3	2323086	2324312	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020135	0	live	CGL_RS10840	CGL_RS10840, NCgl2103	acyltransferase family protein	acyltransferase family protein			NC_003450.3	2314234	2315487	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020127	0	live	pknB	CGL_RS10800, NCgl2095	Stk1 family PASTA domain-containing Ser/Thr kinase	Stk1 family PASTA domain-containing Ser/Thr kinase			NC_003450.3	2302762	2304984	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020124	0	live	idsA	CGL_RS10785, NCgl2092	geranylgeranyl pyrophosphate synthase IdsA	geranylgeranyl pyrophosphate synthase IdsA			NC_003450.3	2299540	2300640	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020115	0	live	CGL_RS10740	CGL_RS10740, NCgl2083	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			NC_003450.3	2289521	2291086	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020111	0	live	CGL_RS10720	CGL_RS10720, NCgl2079	putative peptidoglycan glycosyltransferase FtsW	putative peptidoglycan glycosyltransferase FtsW			NC_003450.3	2283780	2285432	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020110	0	live	murG	CGL_RS10715, NCgl2078	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase			NC_003450.3	2282659	2283750	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020104	0	live	CGL_RS10685	CGL_RS10685, NCgl2072	cell division protein SepF	cell division protein SepF			NC_003450.3	2276879	2277337	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020098	0	live	CGL_RS10655	CGL_RS10655, NCgl2066	MerR family transcriptional regulator	MerR family transcriptional regulator			NC_003450.3	2269258	2270262	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020097	0	live	CGL_RS10650	CGL_RS10650, NCgl2065	DMT family transporter	DMT family transporter			NC_003450.3	2268386	2269246	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020096	0	live	CGL_RS10645	CGL_RS10645, NCgl2064	DNA polymerase IV	DNA polymerase IV			NC_003450.3	2266895	2268298	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020094	0	live	CGL_RS10635	CGL_RS10635, NCgl2062	asparaginase	asparaginase			NC_003450.3	2265421	2266398	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020089	0	live	CGL_RS10610	CGL_RS10610, NCgl2057	RluA family pseudouridine synthase	RluA family pseudouridine synthase			NC_003450.3	2260000	2260932	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020087	0	live	CGL_RS10600	CGL_RS10600, NCgl2055	pyridoxal-phosphate dependent enzyme	pyridoxal-phosphate dependent enzyme			NC_003450.3	2258360	2259313	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020085	0	live	CGL_RS10590	CGL_RS10590, NCgl2053	SDR family oxidoreductase	SDR family oxidoreductase			NC_003450.3	2254681	2255568	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020070	0	live	CGL_RS10515	CGL_RS10515, NCgl2038	GTP pyrophosphokinase family protein	GTP pyrophosphokinase family protein			NC_003450.3	2237332	2238357	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020065	0	live	CGL_RS10490	CGL_RS10490, NCgl2033	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein			NC_003450.3	2230944	2231933	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020060	0	live	CGL_RS10465	CGL_RS10465, NCgl2028	hydroxypyruvate isomerase family protein	hydroxypyruvate isomerase family protein			NC_003450.3	2225987	2226763	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020057	0	live	CGL_RS10450	CGL_RS10450, NCgl2025	TetR/AcrR family transcriptional regulator	TetR/AcrR family transcriptional regulator			NC_003450.3	2221946	2222521	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020054	0	live	CGL_RS10435	CGL_RS10435, NCgl2022	YbjN domain-containing protein	YbjN domain-containing protein			NC_003450.3	2219159	2220361	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020046	0	live	CGL_RS10395	CGL_RS10395, NCgl2014	inositol monophosphatase family protein	inositol monophosphatase family protein			NC_003450.3	2211048	2211875	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020043	0	live	CGL_RS10380	CGL_RS10380, NCgl2011	TIGR02234 family membrane protein	TIGR02234 family membrane protein			NC_003450.3	2209229	2209888	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020042	0	live	CGL_RS10375	CGL_RS10375, NCgl2010	indole-3-glycerol-phosphate synthase	indole-3-glycerol-phosphate synthase			NC_003450.3	2208364	2209149	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020035	0	live	CGL_RS10340	CGL_RS10340, NCgl2003	amidohydrolase	amidohydrolase			NC_003450.3	2199808	2201073	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020032	0	live	CGL_RS10325	CGL_RS10325, NCgl2000	glycerate kinase	glycerate kinase			NC_003450.3	2196883	2198007	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020031	0	live	gdhA	CGL_RS10320, NCgl1999	NADP-specific glutamate dehydrogenase	NADP-specific glutamate dehydrogenase			NC_003450.3	2194739	2196082	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020030	0	live	CGL_RS10315	CGL_RS10315, NCgl1998	amino acid ABC transporter ATP-binding/permease protein	amino acid ABC transporter ATP-binding/permease protein			NC_003450.3	2193165	2194697	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020028	0	live	CGL_RS10305	CGL_RS10305, NCgl1996	DivIVA domain-containing protein	DivIVA domain-containing protein			NC_003450.3	2190537	2191328	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020027	0	live	CGL_RS10300	CGL_RS10300, NCgl1995	DUF177 domain-containing protein	DUF177 domain-containing protein			NC_003450.3	2189903	2190439	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020023	0	live	CGL_RS10280	CGL_RS10280, NCgl1991	MepB family protein	MepB family protein			NC_003450.3	2187230	2187679	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020022	0	live	CGL_RS10275	CGL_RS10275, NCgl1990	sulfite exporter TauE/SafE family protein	sulfite exporter TauE/SafE family protein			NC_003450.3	2186323	2187132	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020019	0	live	CGL_RS10260	CGL_RS10260, NCgl1987	acylphosphatase	acylphosphatase			NC_003450.3	2183107	2183391	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020015	0	live	CGL_RS10240	CGL_RS10240, NCgl1983	ammonium transporter	ammonium transporter			NC_003450.3	2172151	2173467	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020007	0	live	CGL_RS10200	CGL_RS10200, NCgl1975	cupin domain-containing protein	cupin domain-containing protein			NC_003450.3	2164390	2164740	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020005	0	live	CGL_RS10190	CGL_RS10190, NCgl1973	DUF4232 domain-containing protein	DUF4232 domain-containing protein			NC_003450.3	2163098	2163748	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020003	0	live	CGL_RS10180	CGL_RS10180, NCgl1971	membrane protein	membrane protein			NC_003450.3	2161504	2162196	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020001	0	live	CGL_RS10170	CGL_RS10170, NCgl1969	adenylosuccinate lyase	adenylosuccinate lyase			NC_003450.3	2159284	2160537	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019997	0	live	CGL_RS10150	CGL_RS10150, NCgl1965	ThiF family adenylyltransferase	ThiF family adenylyltransferase			NC_003450.3	2153118	2154194	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019996	0	live	CGL_RS10145	CGL_RS10145, NCgl1964	thiazole synthase	thiazole synthase			NC_003450.3	2152334	2153116	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019993	0	live	CGL_RS10130	CGL_RS10130, NCgl1961	thiamine phosphate synthase	thiamine phosphate synthase			NC_003450.3	2150335	2151000	plus	0		
